CustomerKey,Customer City,CustomerCountry,CustomerAlternateKey,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EducationLevel,Occupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase
18488,Townsville,Australia,AW00018488,Clayton Xu,1961-11-20,Married,Male,70000.00,2,0,High School,Skilled Manual,1,2,2020-06-02
18489,Silverwater,Australia,AW00018489,Johnny Nara,1973-03-12,Married,Male,70000.00,2,0,High School,Skilled Manual,1,2,2020-06-15
18490,Hervey Bay,Australia,AW00018490,Brad Rai,1968-11-19,Single,Male,70000.00,2,0,High School,Professional,0,2,2020-06-18
18491,Darlinghurst,Australia,AW00018491,Michele Gonzalez,1962-11-24,Single,Female,70000.00,2,0,High School,Professional,1,2,2020-06-14
18492,St. Leonards,Australia,AW00018492,Tamara Johnston,1964-04-11,Single,Female,100000.00,1,1,Bachelors,Management,1,2,2022-07-01
18493,Malabar,Australia,AW00018493,Kaitlin McDonald,1969-08-30,Married,Female,100000.00,1,1,Bachelors,Management,1,3,2020-06-16
18494,Goulburn,Australia,AW00018494,Marcus Young,1963-11-04,Married,Male,110000.00,5,1,Bachelors,Management,1,4,2020-06-28
18495,Melbourne,Australia,AW00018495,Jeremy Phillips,1969-08-30,Single,Male,120000.00,5,1,Bachelors,Management,1,4,2020-06-07
18496,Hervey Bay,Australia,AW00018496,Vincent Zheng,1969-02-01,Single,Male,130000.00,0,0,Graduate Degree,Management,1,3,2020-06-10
18497,Woodburn,United States,AW00018497,Fernando Evans,1979-02-16,Single,Male,80000.00,0,0,Bachelors,Management,0,1,2022-12-10
18498,Redwood City,United States,AW00018498,Zachary Russell,1979-01-15,Single,Male,80000.00,0,0,Bachelors,Management,1,1,2022-09-08
18499,Burien,United States,AW00018499,Darren Rodriguez,1979-11-17,Single,Male,60000.00,0,0,Partial College,Professional,1,2,2023-01-18
18500,Corvallis,United States,AW00018500,Jose Brown,1979-12-23,Married,Male,60000.00,0,0,Partial College,Professional,1,2,2022-12-11
18501,Walla Walla,United States,AW00018501,Alexandra Powell,1980-02-08,Single,Female,60000.00,0,0,Partial College,Professional,0,2,2022-10-02
18502,Chula Vista,United States,AW00018502,Pamela Madan,1980-04-02,Married,Female,60000.00,0,0,High School,Professional,1,2,2022-10-04
18503,Santa Cruz,United States,AW00018503,Timothy Peterson,1971-11-13,Single,Male,150000.00,0,0,Bachelors,Management,0,1,2023-01-25
18504,Burlingame,United States,AW00018504,Angel Adams,1962-08-06,Married,Male,70000.00,2,0,Partial High School,Skilled Manual,0,2,2022-07-09
18505,San Francisco,United States,AW00018505,Carol Scott,1963-05-04,Married,Female,60000.00,2,0,High School,Professional,0,2,2023-01-21
18506,Langley,Canada,AW00018506,Evan Bradley,1962-07-17,Married,Male,60000.00,2,0,High School,Professional,0,2,2022-06-24
18507,San Francisco,United States,AW00018507,Edward Baker,1963-01-10,Married,Male,60000.00,2,0,High School,Professional,0,2,2023-01-03
18508,Berkeley,United States,AW00018508,Michele Chander,1963-01-21,Single,Female,70000.00,3,2,Partial College,Professional,1,0,2022-12-13
18509,Palo Alto,United States,AW00018509,Xavier Foster,1972-10-10,Married,Male,60000.00,2,0,High School,Professional,0,2,2022-05-21
18510,West Covina,United States,AW00018510,Samuel Washington,1961-08-25,Single,Male,60000.00,2,0,High School,Professional,1,2,2022-05-01
18511,National City,United States,AW00018511,Mya Jenkins,1961-11-20,Single,Female,70000.00,3,0,Partial College,Professional,1,2,2022-12-15
18512,Lincoln Acres,United States,AW00018512,Alex Torres,1961-12-06,Married,Male,70000.00,3,0,Partial College,Professional,0,2,2022-12-06
18513,Burlingame,United States,AW00018513,Edwin Xu,1962-05-19,Married,Male,70000.00,3,0,Partial College,Professional,0,2,2022-12-05
18514,Bellflower,United States,AW00018514,Anne Romero,1962-06-16,Single,Female,70000.00,3,0,Partial College,Professional,1,2,2022-12-07
18515,Milwaukie,United States,AW00018515,Gabrielle Patterson,1962-01-05,Married,Female,70000.00,3,0,Partial College,Professional,0,2,2022-12-15
18516,Renton,United States,AW00018516,Juan Brooks,1938-02-04,Single,Male,70000.00,3,0,Graduate Degree,Management,1,2,2022-12-26
18517,Issaquah,United States,AW00018517,Tristan Diaz,1981-08-30,Married,Male,100000.00,3,1,Bachelors,Management,1,4,2022-09-16
18518,Lynnwood,United States,AW00018518,Stephanie Scott,1970-11-09,Single,Female,100000.00,4,1,Bachelors,Management,1,4,2022-12-22
18519,Bellflower,United States,AW00018519,Alex Cook,1976-08-20,Married,Male,100000.00,4,1,Partial College,Professional,1,4,2022-12-07
18520,Chula Vista,United States,AW00018520,Rafael Huang,1971-05-27,Married,Male,110000.00,2,2,Bachelors,Management,1,3,2022-04-16
18521,Chula Vista,United States,AW00018521,Meghan Rowe,1976-03-16,Married,Female,110000.00,2,2,Bachelors,Management,1,4,2022-03-18
18522,Long Beach,United States,AW00018522,Jeremiah Smith,1976-03-04,Married,Male,130000.00,1,1,Graduate Degree,Management,1,4,2022-03-24
18523,Metchosin,Canada,AW00018523,Samuel Foster,1970-01-10,Married,Male,80000.00,4,3,Bachelors,Management,1,0,2022-03-17
18524,Port Hammond,Canada,AW00018524,Edward Alexander,1975-03-22,Married,Male,80000.00,4,3,Bachelors,Management,1,0,2022-08-19
18525,Metchosin,Canada,AW00018525,Jack Lal,1968-09-29,Married,Male,60000.00,3,2,Graduate Degree,Professional,1,0,2022-12-06
18526,San Francisco,United States,AW00018526,Kevin Hernandez,1973-12-20,Single,Male,70000.00,1,0,Bachelors,Professional,0,1,2022-12-24
18527,Tacoma,United States,AW00018527,Jonathan Baker,1973-08-24,Married,Male,70000.00,1,0,Partial College,Skilled Manual,1,1,2022-11-29
18528,Lakewood,United States,AW00018528,John Rodriguez,1968-05-02,Married,Male,70000.00,1,0,Partial College,Skilled Manual,1,1,2022-12-05
18529,Chantilly,United States,AW00018529,Albert Castro,1966-08-19,Single,Male,40000.00,4,3,High School,Skilled Manual,1,3,2023-01-28
18530,Sedro Woolley,United States,AW00018530,Wyatt Evans,1948-06-18,Married,Male,60000.00,3,0,Graduate Degree,Management,1,2,2022-02-18
18531,Imperial Beach,United States,AW00018531,Thomas Simmons,1947-08-14,Single,Male,60000.00,3,0,Graduate Degree,Management,1,2,2022-09-09
18532,Issaquah,United States,AW00018532,Marcus Russell,1947-11-07,Married,Male,70000.00,5,0,Bachelors,Management,1,2,2022-12-16
18533,West Covina,United States,AW00018533,Lucas Martinez,1959-02-19,Married,Male,70000.00,5,0,Bachelors,Management,1,2,2022-12-23
18534,Seattle,United States,AW00018534,Hunter Collins,1949-05-26,Married,Male,60000.00,3,0,Graduate Degree,Management,1,2,2022-03-03
18535,Cliffside,Canada,AW00018535,Donald Kapoor,1949-04-05,Single,Male,60000.00,4,0,Graduate Degree,Management,1,2,2023-01-02
18536,National City,United States,AW00018536,Hailey Coleman,1948-09-18,Married,Female,60000.00,4,0,Graduate Degree,Management,1,2,2022-11-08
18537,Beverly Hills,United States,AW00018537,Kathryn Carson,1948-07-03,Single,Female,70000.00,5,0,Bachelors,Management,1,2,2022-12-06
18538,Issaquah,United States,AW00018538,Ian Mitchell,1949-03-13,Single,Male,70000.00,5,0,Bachelors,Management,1,2,2022-12-23
18539,Grossmont,United States,AW00018539,Riley Russell,1954-02-14,Married,Female,70000.00,5,0,Bachelors,Management,1,2,2022-12-26
18540,Fremont,United States,AW00018540,Victoria Perry,1948-12-25,Single,Female,70000.00,5,0,Bachelors,Management,1,2,2022-12-25
18541,Westminster,Canada,AW00018541,Kayla Jones,1949-01-02,Married,Female,80000.00,5,0,Bachelors,Management,1,2,2022-04-02
18542,Burien,United States,AW00018542,Dustin She,1948-12-30,Married,Male,90000.00,5,0,Bachelors,Management,1,2,2022-07-08
18543,Grossmont,United States,AW00018543,Dalton Wilson,1955-03-21,Married,Male,40000.00,4,0,High School,Professional,0,2,2022-10-09
18544,Victoria,Canada,AW00018544,Riley Washington,1950-05-31,Married,Female,40000.00,4,0,High School,Professional,0,2,2022-01-01
18545,Kirkland,United States,AW00018545,Ian Clark,1955-11-08,Married,Male,40000.00,4,0,High School,Professional,0,2,2022-10-05
18546,Clarkston,United States,AW00018546,Pieter Wycoff,1977-12-21,Married,Female,60000.00,1,0,Graduate Degree,Skilled Manual,1,0,2022-04-13
18547,San Carlos,United States,AW00018547,Ethan Johnson,1983-03-03,Married,Male,70000.00,2,0,Graduate Degree,Professional,1,0,2022-12-24
18548,National City,United States,AW00018548,Jordan Powell,1981-02-03,Married,Male,50000.00,1,1,Bachelors,Skilled Manual,1,0,2022-10-06
18549,Victoria,Canada,AW00018549,Sierra Collins,1976-04-11,Married,Female,50000.00,1,1,Bachelors,Skilled Manual,1,0,2022-02-20
18550,Spring Valley,United States,AW00018550,Julia Griffin,1976-04-18,Married,Female,50000.00,1,1,Bachelors,Skilled Manual,1,1,2022-12-06
18551,Everett,United States,AW00018551,Chloe Hall,1975-10-03,Married,Female,50000.00,1,1,Bachelors,Skilled Manual,1,1,2022-09-29
18552,Concord,United States,AW00018552,Kelsey Goel,1976-04-02,Married,Female,50000.00,1,1,Bachelors,Skilled Manual,1,1,2022-03-17
18553,Lake Oswego,United States,AW00018553,Alex Roberts,1976-01-04,Married,Male,50000.00,1,1,Bachelors,Skilled Manual,1,1,2022-10-05
18554,Port Hammond,Canada,AW00018554,Isabelle Ross,1976-05-17,Married,Female,60000.00,1,0,Graduate Degree,Professional,1,0,2022-03-17
18555,Torrance,United States,AW00018555,Muniraju Pulipalyam,1976-04-15,Married,Female,60000.00,1,0,Graduate Degree,Professional,1,0,2023-01-08
18556,Concord,United States,AW00018556,Ruben Perez,1975-04-02,Married,Male,50000.00,2,2,Bachelors,Skilled Manual,1,0,2022-10-28
18557,Cliffside,Canada,AW00018557,Bailey Lopez,1976-09-16,Married,Female,60000.00,1,0,Graduate Degree,Professional,1,0,2022-02-11
18558,Renton,United States,AW00018558,Alexandra Price,1977-03-21,Married,Female,60000.00,1,0,Graduate Degree,Professional,1,0,2022-10-17
18559,Sedro Woolley,United States,AW00018559,Lucas Adams,1982-12-13,Married,Male,60000.00,1,0,Graduate Degree,Professional,1,0,2022-10-20
18560,Burbank,United States,AW00018560,Anna Miller,1982-10-29,Married,Female,70000.00,2,0,Graduate Degree,Professional,1,0,2022-12-05
18561,Colma,United States,AW00018561,Carol Torres,1977-01-15,Single,Female,70000.00,2,0,Graduate Degree,Professional,1,0,2022-12-27
18562,Novato,United States,AW00018562,Mary Wright,1974-12-14,Married,Female,60000.00,1,0,Graduate Degree,Professional,1,0,2022-10-10
18563,Palo Alto,United States,AW00018563,Evan Sanchez,1980-06-04,Married,Male,60000.00,1,0,Graduate Degree,Professional,1,0,2022-11-25
18564,Grossmont,United States,AW00018564,John Moore,1978-05-03,Single,Male,40000.00,0,0,Bachelors,Professional,0,1,2022-10-29
18565,Lebanon,United States,AW00018565,Dalton Bryant,1975-09-12,Married,Male,60000.00,2,0,Graduate Degree,Professional,1,0,2022-11-22
18566,Daly City,United States,AW00018566,Bryce Peterson,1976-03-16,Married,Male,70000.00,4,0,Graduate Degree,Professional,1,0,2022-12-15
18567,San Gabriel,United States,AW00018567,Madison Barnes,1972-07-03,Single,Female,50000.00,2,2,Bachelors,Skilled Manual,1,1,2022-11-16
18568,El Cajon,United States,AW00018568,Mya Bennett,1972-12-17,Single,Female,50000.00,2,2,Bachelors,Skilled Manual,1,1,2022-11-16
18569,Salem,United States,AW00018569,Emma Bryant,1971-10-03,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-02-06
18570,Langford,Canada,AW00018570,Mason Peterson,1971-10-20,Single,Male,60000.00,0,0,Graduate Degree,Professional,1,0,2022-03-09
18571,Vancouver,Canada,AW00018571,Cameron Kumar,1972-05-05,Single,Male,60000.00,0,0,Graduate Degree,Professional,1,0,2022-03-19
18572,Berkeley,United States,AW00018572,Danielle Watson,1972-05-15,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-05-12
18573,Sooke,Canada,AW00018573,Andrea Phillips,1971-12-15,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-05-26
18574,Los Angeles,United States,AW00018574,Kaitlyn Taylor,1972-04-18,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-03-29
18575,Downey,United States,AW00018575,Erin Stewart,1972-04-12,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-10-15
18576,Woodland Hills,United States,AW00018576,Emily Coleman,1983-01-09,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-11-16
18577,San Carlos,United States,AW00018577,Isabelle Winston,1971-12-20,Married,Female,60000.00,0,0,Graduate Degree,Professional,1,0,2022-03-05
18578,Novato,United States,AW00018578,Patrick Rogers,1971-12-11,Single,Male,70000.00,0,0,Graduate Degree,Professional,1,0,2022-12-10
18579,Beaverton,United States,AW00018579,William Brown,1977-03-11,Married,Male,70000.00,4,0,Graduate Degree,Professional,1,0,2022-10-28
18580,Langley,Canada,AW00018580,Emma Anderson,1980-10-06,Married,Female,60000.00,2,0,Graduate Degree,Professional,1,0,2022-04-13
18581,Clackamas,United States,AW00018581,Melinda Dominguez,1980-06-04,Single,Female,70000.00,5,0,Graduate Degree,Professional,1,0,2022-12-12
18582,Marysville,United States,AW00018582,Bryan Morgan,1974-07-25,Married,Male,70000.00,5,0,Graduate Degree,Professional,1,0,2022-12-17
18583,Redmond,United States,AW00018583,Luis Kumar,1975-01-14,Single,Male,70000.00,5,5,Graduate Degree,Professional,1,2,2022-02-08
18584,Seattle,United States,AW00018584,Haley Evans,1985-07-16,Married,Female,70000.00,5,5,Graduate Degree,Professional,0,2,2022-03-08
18585,Bellflower,United States,AW00018585,Katherine Blue,1975-02-24,Married,Female,70000.00,5,5,Graduate Degree,Professional,1,2,2022-10-27
18586,Grossmont,United States,AW00018586,Benjamin Patterson,1975-02-19,Single,Male,80000.00,2,0,Graduate Degree,Professional,1,0,2022-12-26
18587,Burien,United States,AW00018587,Monica Arun,1971-02-01,Single,Female,40000.00,0,0,Bachelors,Professional,0,1,2022-10-17
18588,Seattle,United States,AW00018588,Isabella Rogers,1971-05-18,Single,Female,40000.00,0,0,Bachelors,Professional,0,1,2022-10-03
18589,Bremerton,United States,AW00018589,Anna Stewart,1976-07-01,Single,Female,40000.00,0,0,Bachelors,Professional,0,1,2022-11-15
18590,Burbank,United States,AW00018590,Valerie Sun,1971-03-23,Single,Female,80000.00,3,3,Bachelors,Skilled Manual,1,1,2022-05-22
18591,Long Beach,United States,AW00018591,Eduardo Nelson,1970-11-09,Married,Male,80000.00,3,3,Bachelors,Skilled Manual,1,1,2022-03-06
18592,Milwaukie,United States,AW00018592,Mackenzie Evans,1971-03-09,Single,Female,80000.00,3,3,Bachelors,Skilled Manual,1,2,2022-11-29
18593,Renton,United States,AW00018593,Sydney Martinez,1970-12-31,Single,Female,80000.00,3,3,Bachelors,Skilled Manual,0,2,2022-03-04
18594,Burbank,United States,AW00018594,Kristi Garcia,1971-04-20,Single,Female,80000.00,3,3,Bachelors,Skilled Manual,1,3,2022-12-16
18595,Oak Bay,Canada,AW00018595,Marcus Hernandez,1981-08-02,Single,Male,80000.00,3,3,Bachelors,Skilled Manual,1,3,2022-10-26
18596,Colma,United States,AW00018596,Gabriella Cooper,1970-12-11,Single,Female,60000.00,0,0,Graduate Degree,Professional,0,1,2022-11-17
18597,Torrance,United States,AW00018597,Isabel Perry,1976-06-23,Married,Female,60000.00,0,0,Graduate Degree,Professional,0,1,2022-11-16
18598,San Carlos,United States,AW00018598,Norimichi Yonekura,1975-03-16,Single,Male,40000.00,0,0,Bachelors,Professional,0,1,2022-11-16
18599,Issaquah,United States,AW00018599,Kyle Simmons,1969-10-06,Single,Male,40000.00,0,0,Bachelors,Professional,0,1,2022-05-10
18600,Langford,Canada,AW00018600,Ashley Gonzales,1975-11-10,Married,Female,60000.00,4,4,Bachelors,Skilled Manual,1,2,2022-05-31
18601,Coronado,United States,AW00018601,Cynthia Garcia,1969-10-24,Single,Female,60000.00,5,5,Bachelors,Skilled Manual,1,2,2022-03-18
18602,Imperial Beach,United States,AW00018602,Patrick Ramirez,1975-11-15,Married,Male,60000.00,5,5,Bachelors,Skilled Manual,1,3,2022-04-10
18603,Metchosin,Canada,AW00018603,Gabrielle Henderson,1975-03-09,Single,Female,60000.00,5,5,Bachelors,Skilled Manual,0,3,2022-04-04
18604,Langley,Canada,AW00018604,Paige Alexander,1969-11-19,Married,Female,60000.00,5,5,Bachelors,Skilled Manual,1,4,2022-02-08
18605,Burien,United States,AW00018605,David Wright,1970-05-16,Single,Male,60000.00,4,2,Bachelors,Skilled Manual,1,2,2022-11-03
18606,Port Orchard,United States,AW00018606,Wyatt Green,1970-04-24,Single,Male,60000.00,4,2,Bachelors,Skilled Manual,1,2,2022-11-11
18607,Oregon City,United States,AW00018607,Katherine Taylor,1969-12-11,Single,Female,60000.00,4,2,Bachelors,Skilled Manual,1,2,2022-11-26
18608,Woodland Hills,United States,AW00018608,Ian Phillips,1969-10-15,Married,Male,60000.00,4,2,Bachelors,Skilled Manual,1,2,2022-11-25
18609,Portland,United States,AW00018609,Alyssa Cook,1980-12-08,Married,Female,60000.00,4,2,Bachelors,Skilled Manual,1,2,2022-11-15
18610,Concord,United States,AW00018610,Bailey Rivera,1968-07-10,Single,Female,70000.00,4,2,Bachelors,Professional,0,2,2022-12-26
18611,Salem,United States,AW00018611,Taylor Foster,1969-02-24,Married,Female,70000.00,4,2,Bachelors,Professional,1,2,2022-12-05
18612,Downey,United States,AW00018612,Alyssa Flores,1979-11-16,Single,Female,70000.00,0,0,Bachelors,Professional,0,1,2022-08-20
18613,Downey,United States,AW00018613,Cody Murphy,1974-05-14,Single,Male,70000.00,0,0,Bachelors,Professional,0,1,2022-12-16
18614,Newport Beach,United States,AW00018614,Seth Wright,1973-11-12,Single,Male,70000.00,0,0,Bachelors,Professional,0,1,2022-12-20
18615,West Covina,United States,AW00018615,Charles Peterson,1979-09-06,Single,Male,70000.00,4,2,Bachelors,Professional,0,2,2022-12-13
18616,Oakland,United States,AW00018616,Spencer Butler,1968-08-04,Single,Male,60000.00,3,2,Graduate Degree,Professional,1,0,2022-11-26
18617,Shawnee,Canada,AW00018617,Carlos Lopez,1969-01-30,Single,Male,60000.00,3,2,Graduate Degree,Professional,0,0,2022-04-12
18618,Paris,France,AW00018618,Mitchell Rai,1978-05-20,Single,Male,10000.00,0,0,Partial High School,Manual,0,2,2023-01-21
18619,Salzgitter,Germany,AW00018619,Dominic Mehta,1978-09-01,Married,Male,40000.00,1,1,Bachelors,Skilled Manual,1,1,2022-07-13
18620,Reading,United Kingdom,AW00018620,Randall Navarro,1979-01-15,Single,Male,40000.00,0,0,Graduate Degree,Skilled Manual,0,0,2021-11-26
18621,Wokingham,United Kingdom,AW00018621,Cassandra Prasad,1979-04-17,Single,Female,40000.00,0,0,Graduate Degree,Skilled Manual,0,0,2021-11-15
18622,Berks,United Kingdom,AW00018622,Byron Rubio,1978-05-17,Single,Male,20000.00,0,0,Partial High School,Manual,0,2,2022-11-24
18623,Metz,France,AW00018623,Anne Torres,1978-03-06,Married,Female,20000.00,0,0,Partial High School,Manual,0,2,2022-08-10
18624,Tremblay-en-France,France,AW00018624,Jay Perez,1983-11-01,Single,Male,30000.00,0,0,High School,Manual,1,1,2022-03-01
18625,London,United Kingdom,AW00018625,Derrick Moreno,1977-12-11,Single,Male,30000.00,0,0,High School,Manual,0,1,2021-11-13
18626,Frankfurt,Germany,AW00018626,Tony Pal,1978-03-08,Single,Male,40000.00,2,2,Partial College,Clerical,1,0,2021-06-23
18627,London,United Kingdom,AW00018627,Kristine Gomez,1983-09-06,Single,Female,40000.00,2,2,Partial College,Clerical,1,0,2021-11-26
18628,Colomiers,France,AW00018628,Suzanne Yang,1977-03-14,Single,Female,10000.00,0,0,Partial High School,Manual,0,2,2022-06-02
